#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###### Event/decision/modifier definitions;;;;;;;;;;;;;;x
###### Druidic rebirth;;;;;;;;;;;;;;x
reinstate_celtic_rites;Reinstate Celtic Rite;Restaurer le rite celtique;;;;;;;;;;;;x
celtic.224.desc;The corpse of [From.GetTitledName] was discovered today at the bottom of a steep ravine with a broken neck. It seems to have been a tragic accident ordained by the gods, but strangely, [FromFrom.GetFirstName] was seen standing next to the ravine, peering down into it just before the tragedy was revealed.;Le corps de [From.GetTitledName] a été découvert aujourd'hui au fond d'un ravin escarpé, le cou brisé. Ce semble être un tragique accident, un châtiment des dieux, mais, étrangement, peu de temps avant qu'on ait eu vent de cette tragédie, on a vu [FromFrom.GetFirstName] près du ravin, observant quelque chose en contrebas.;Die Leiche von [From.GetTitledName] wurde heute, am Boden einer steilen Schlucht mit gebrochenem Genick, entdeckt. Es scheint ein tragischer Unfall zu sein, hervorgebracht durch den Willen der Götter, doch seltsamerweise wurde [FromFrom.GetFirstName] ganz in der Nähe gesehen, kurz bevor die Tragödie entdeckt wurde.;;El cadáver de [From.GetTitledName] fue descubierto hoy en el fondo de un barranco con el cuello roto. Parece haber sido un trágico accidente ordenado por los dioses, pero extrañamente, [FromFrom.GetFirstName] fue visto de pie junto a la quebrada, mirando hacia abajo justo antes de que se produjera la tragedia.;;;;;;;;;x
celtic.224.a;Curious...;Curieux...;Seltsam…;;Curioso…;;;;;;;;;x
celtic.227.desc;[From.GetTitledName] was found impaled on a wooden fence just outside your courtyard this morning. You can only deduce that [From.GetSheHe] fell on the fence from the roof of your stable, though what business [From.GetSheHe] had up there you cannot fathom. Poor [FromFrom.GetFirstName] was the first one to lay eyes on the gruesome scene...;Ce matin, [From.GetTitledName] a été trouvé(e) empalé(e) sur une clôture de bois à l'extérieur de la longère. Vous déduisez qu'[From.GetSheHe] était sur le toit de la longère avant de tomber sur la clôture, mais ce qu'[From.GetSheHe] y faisait, vous n'en avez aucune idée. Pauvre [FromFrom.GetFirstName] qui a vu cette horrible scène en premier... ;[From.GetTitledName] wurde, direkt vor Eurem Langhaus auf einem Holzzaun aufgespießt, gefunden. Es scheint, als sei [From.GetSheHe] vom Dach deines Langhauses gefallen, doch was [From.GetSheHe] dort oben zu tun hatte, ist unklar. [FromFrom.GetFirstName] erblickte die grauenvolle Szene unglückseligerweise als Erstes...;;[From.GetTitledName] fue encontrado esta mañana atravesado en una valla de madera fuera de tu casa comunal. Sólo puedes deducir que [From.GetSheHe] se cayó en la valla desde el tejado de la casa comunal, aunque lo que [From.GetSheHe] hacía allí arriba no lo puedes comprender. El pobre [FromFrom.GetFirstName] fue el primero en ver la horripilante escena...;;;;;;;;;x
celtic.227.a;Yes, an interesting coincidence...;En effet, c'est une étrange coïncidence...;Welch seltsamer Zufall…;;Sí, una interesante coincidencia…;;;;;;;;;x
celtic.230.desc;[From.GetTitledName] was found stuffed head first into a barrel full of rain water this morning, with only [From.GetHerHis] pale, rigid legs visible above the surface. Your guards speculate that [From.GetSheHe] tripped, somehow fell into the barrel and then tragically drowned. [FromFrom.GetFirstName] was found playing just nearby, but doesn't seem to have seen anything.;Ce matin, [From.GetTitledName] a été trouvé(e) la tête au fond du tonneau d'eau de pluie, on ne voyait dépasser que ses jambes pales et raides. Vos gardes présument qu'[From.GetSheHe] a trébuché et glissé dans le tonneau, se noyant ainsi. [FromFrom.GetFirstName] jouait dans les parages, mais n'a semble-t-il rien vu.;[From.GetTitledName] wurde heute morgen Kopf voran in einem Wasserfass gefunden, nur die fahlen, starren Beine sichtbar über der Wasseroberfläche. Eure Wachen spekulieren, dass [From.GetSheHe] stolperte, irgendwie in das Fass fiel und ertrank. [FromFrom.GetFirstName] spielte ganz in der Nähe, hat aber scheinbar nichts gesehen. ;;[From.GetTitledName] fue encontrado esta mañana con la cabeza metida en un barril lleno de agua de lluvia, con sólo [From.GetHerHis] pálidas y rígidas piernas visibles sobre la superficie. Tus guardias especulan que [From.GetSheHe] se tropezó, de alguna manera cayó en el barril y luego se ahogó trágicamente. [FromFrom.GetFirstName] fue encontrado jugando muy cerca, pero no parece haber visto nada.;;;;;;;;;x
celtic.230.a;Yes... I suppose it could have happened that way...;Oui... Je suppose que c'est arrivé ainsi...;Ja… Ich glaube, es könnte so passiert sein.;;Sí… Supongo que puede haber pasado así…;;;;;;;;;x
changeling_child_acts_strange;[From.GetFirstName]'s behaviour concerns you sometimes.\n;Le comportement de [From.GetFirstName] vous inquiète parfois.\n;Manchmal bereitet Euch [From.GetFirstName]s Verhalten Sorgen.;;La conducta de [From.GetFirstName] a veces te preocupa.;;;;;;;;;x
changeling_trade_approved;You approve the trade.;Vous approuvez l'exorcisme.;Ihr erlaubt den Exorzismus.;;Apruebas el exorcismo.;;;;;;;;;x
changeling_trade_denied;You refuse the trade.;Vous refusez l'exorcisme.;Ihr verbietet den Exorzismus.;;Rechazas el exorcismo.;;;;;;;;;x
changeling_trade_begins;You pace back and forth.;Vous faites les cent pas.;Ihr könnt Euch nicht entscheiden.;;Vas de un lado a otro.;;;;;;;;;x
celtic.233.desc;[From.GetTitledName] ambushes you as you leave your personal grove and speaks to you in a pleading voice. [FromFrom.GetFirstName] has clearly been taken by the lesser Sidhe, [FromFrom.GetSheHe] has been replaced with a changeling. I must try to contact the Sidhe and perform a trade, there is no other way, but I won't lie - the child may or may not survive the ordeal. Nevertheless, the child must be saved.;[From.GetTitledName] se met en travers de votre chemin alors que vous quittez votre longère et vous demande d'une voix plaintive : '[FromFrom.GetFirstName] a clairement été pris par le Sidhe moindre, [FromFrom.GetSheHe] a été remplacé par un enfant substitué. Il faut que je contacte le Sidhe et face un échange, il n'y aucune autre solution, mais je dois vous dire la vérité : l'enfant peut ne pas survivre à cette épreuve. L'enfant doit être sauvé.';[From.GetTitledName] überrascht Euch, als Ihr gerade Euer Langhaus verlasst und spricht mit flehender Stimme: '[FromFrom.GetFirstName] muss von dem Bösen befreit werden, das in dem Kind lauert. Es gibt keinen anderen Weg! Ich kann das Galdr-Ritual durchführen, doch ich werde nicht lügen: Das Kind wird den Ritus vielleicht nicht überleben. Dennoch - der Dämon muss vernichtet werden!';;[From.GetTitledName] te tiende una emboscada cuando sales de la casa comunal y te habla con una voz suplicante. [FromFrom.GetFirstName] debe ser purgado del mal que [FromFrom.GetSheHe] lleva en [FromFrom.GetHerHim]. No hay otra manera. Puedo realizar un ritual galdr, pero no te voy a mentir, el niño puede o no sobrevivir a la terrible experiencia. Sin embargo, el demonio será vencido.;;;;;;;;;x
celtic.233.a;Perform the ritual.;Lancez le rituel.;Führt das Ritual durch.;;Realizar el ritual.;;;;;;;;;x
celtic.233.b;If you so much as touch [FromFrom.GetFirstName]...;Si vous osez toucher à [FromFrom.GetFirstName]...;Wehe, wenn Ihr [FromFrom.GetFirstName] auch nur anrührt…;;Si se te ocurre tocar a [FromFrom.GetFirstName]...;;;;;;;;;x
celtic.234.desc;The druidic ritual to contact the Sidhe has begun. The child is brought to a raised platform in a grove where [FromFrom.GetFirstName] awaits surrounded by chanting maidens. You are not permitted to witness the sacred ritual itself, so you depart the grove and wait.;Le rituel druidique pour contacter le Sidhe a commencé. On emmène l'enfant dans un bosquet sur une plateforme surélevée. Là, [FromFrom.GetFirstName] l'attend, entourée de jeunes filles qui chantent. Vous ne pouvez assister à ce rituel sacré, vous quittez donc le bosquet et attendez.;Das Galdr-Ritual, um Euer Kind vom Bösen zu befreien, hat begonnen. Es wird zu einer Plattform in einem Hain geführt, wo [FromFrom.GetFirstName] umgeben von singenden Mädchen wartet. Es ist nicht erlaubt, dass Ihr das heilige Ritual beobachtet, also verlasst Ihr den Wald und wartet. ;;El ritual galdr para limpiar a tu engendro del mal ha comenzado. El niño es llevado a una plataforma elevada en un bosque donde [FromFrom.GetFirstName] espera rodeado de doncellas cantando. Tú no estás autorizado a presenciar el ritual sagrado, por lo que sales del bosque y esperas.;;;;;;;;;x
celtic.234.a;[This.Religion.GetRandomGodNameCap] preserve us.;Que [This.Religion.GetRandomGodNameCap] nous garde du mal.;[This.Religion.GetRandomGodNameCap] rette uns!;;[This.Religion.GetRandomGodNameCap] protégenos.;;;;;;;;;x
celtic.237.desc;The incantations from the grove suddenly stop, and several maidens, their white gowns red with someone else's blood, run past screaming. Fearing the worst you hurry back, but when you reach the platform you find only the butchered remains of [From.GetFirstName]... and [FromFrom.GetFirstName] laying unconscious next to them.;Les incantations qui proviennent du bosquet s'arrêtent soudainement et plusieurs jeunes filles, la robe blanche maculée du sang d'un autre, en sortent en hurlant. Craignant le pire, vous accourez à la plateforme où vous ne trouvez que des restes déchiquetés de [From.GetFirstName]... et [FromFrom.GetFirstName] 	évanoui à côté d'eux.;Die Gesänge aus dem Hain hören plötzlich auf und einige der Mädchen, ihre weißen Kleider rot von fremden Blut, rennen schreiend davon. Das Schlimmste befürchtend eilt Ihr zurück, doch als Ihr die Plattform erreicht, findet Ihr nur die zerfleischten Überreste von [From.GetFirstName]... und [FromFrom.GetFirstName] steht lächelnd daneben.;;Los encantamientos de la arboleda paran de repente, y varias doncellas, con sus togas blancas de color rojo con la sangre de otra persona, pasan corriendo gritando. Temiendo lo peor te das prisa en regresar, pero al llegar a la plataforma sólo encuentras los restos descuartizados de [From.GetFirstName]... y [FromFrom.GetFirstName] sonriendo a su lado.;;;;;;;;;x
celtic.237.a;[This.Religion.GetRandomGodNameCap] preserve us...;Que [This.Religion.GetRandomGodNameCap] nous garde du mal.;[This.Religion.GetRandomGodNameCap] rette uns!;;[This.Religion.GetRandomGodNameCap] protégenos…;;;;;;;;;x
celtic.238.desc;A solemn procession of maidens led by [From.GetTitledName] finally emerges from the grove, but there is no sign of [FromFrom.GetFirstName]. It is done, [From.GetFirstName] announces. The changeling has been sent back... but I fear there was no way to save your child. The Sidhe are fickle beings.;Une procession solennelle de jeunes filles, guidée par [From.GetTitledName] émerge finalement du bosquet mais nul signe de [FromFrom.GetFirstName]. 'C'est fait, annonce [From.GetFirstName]. L'enfant substitué a été renvoyé... mais je crains n'avoir pu sauver votre enfant. Les Sidhe sont des êtres capricieux.';Eine feierliche Prozession von Mädchen, angeführt von [From.GetTitledName], verlässt endlich den Hain, aber ohne ein Zeichen von [FromFrom.GetFirstName]. 'Es ist vollbracht,' meint [From.GetFirstName]. 'Der Dämon ist nicht mehr... doch ich fürchte, es gab keinen Weg, das Kind zu retten. Das Verderben war schon zu tief eingedrungen.';;Una solemne procesión de doncellas lideradas por [From.GetTitledName] finalmente emerge del bosque, pero no hay ninguna señal de [FromFrom.GetFirstName]. Ya está hecho, anuncia [From.GetFirstName]. El demonio ya no está... pero me temo que no ha habido manera de salvar a tu hijo. La corrupción simplemente fue demasiado profunda.;;;;;;;;;x
celtic.238.a;Then your life is forfeit as well, druid!;Vous paierez de votre vie, druide !;Dann ist auch Euer Leben verwirkt, Hexe!;;¡Entonces también perderás tu vida, buja!;;;;;;;;;x
celtic.238.b;Leave while you still can, [From.GetFirstName], and never return.;Sauvez-vous pendant que vous le pouvez, [From.GetFirstName], et ne revenez plus jamais.;Verschwindet, so lange Ihr noch könnt und kehrt niemals zurück, [From.GetFirstName].;;Vete mientras puedas, [From.GetFirstName], y no vuelvas nunca.;;;;;;;;;x
celtic.238.c;You have my thanks... it had to be done.;Je vous remercie... ce devait être fait.;Ich danke Euch… es musste vollbracht werden.;;Te doy las gracias… había que hacerlo.;;;;;;;;;x
celtic.239.desc;The chanting from the grove comes closer and [From.GetTitledName] appears together with [FromFrom.GetFirstName], flanked on either side by singing maidens. The child looks shaken, but otherwise unharmed. It is done, [From.GetFirstName] announces. The child has been saved.;Les chants qui proviennent du bosquet se rapprochent et [From.GetTitledName] apparaît en compagnie de [FromFrom.GetFirstName] et entouré des jeunes filles qui chantent. L'enfant semble secoué mais sain et sauf. 'C'est fait, annonce [From.GetFirstName]. L'enfant est sauvé.';Die Gesänge aus dem Hain kommen näher und [From.GetTitledName] erscheint zusammen mit [FromFrom.GetFirstName], flankiert von singenden Mädchen. Das Kind wirkt verwirrt, aber unverletzt. 'Es ist vollbracht,' ruft [From.GetFirstName] aus. 'Der Dämon ist hinfort. [FromFrom.GetFirstName] ist wieder [FromFrom.GetHerselfHimself].';;Los cantos de la arboleda se oyen más cerca y [From.GetTitledName] aparece junto a [FromFrom.GetFirstName], flanqueado a ambos lados por doncellas cantando. El niño se ve sacudido, pero por lo demás sano y salvo. Ya está hecho, anuncia [From.GetFirstName]. El demonio ya no existe. [FromFrom.GetFirstName] es [FromFrom.GetHerselfHimself] de nuevo.;;;;;;;;;x
celtic.239.a;Thank the gods!;Les dieux soient loués !;Den Göttern sei gedankt!;;¡Gracias a los dioses!;;;;;;;;;x
celtic.240.desc;The chanting from the grove comes closer and [From.GetTitledName] appears together with [FromFrom.GetFirstName], flanked on either side by singing maidens. The child's vacant stare hints that something is wrong. It is done, [From.GetFirstName] announces. The changeling has been sent back, but the struggle was great. I fear it has left scars on [FromFrom.GetFirstName] that may never heal...;Les chants qui proviennent du boisé se rapprochent et [From.GetTitledName] apparaît avec [FromFrom.GetFirstName], entourés de jeunes filles qui chantent. Le regard fixe et vide de votre enfant indique que quelque chose ne tourne pas rond. 'C'est fait, annonce [From.GetFirstName]. L'enfant substitué a été renvoyé, mais ce fut une dure bataille. Je crains que [FromFrom.GetFirstName] n'ait subi d'incurables séquelles.';Die Gesänge aus dem Hain kommen näher und [From.GetTitledName] erscheint zusammen mit [FromFrom.GetFirstName], flankiert von singenden Mädchen. Der starre Blick des Kindes zeigt, dass etwas nicht stimmt. 'Es ist vollbracht,' ruft [From.GetFirstName] aus. 'Der Dämon ist hinfort, doch der Kampf war schwer. Ich fürchte, er hat bei [FromFrom.GetFirstName] Narben hinterlassen, die vielleicht niemals heilen werden...';;Los cantos de la arboleda se oyen más cerca y [From.GetTitledName] aparece junto a [FromFrom.GetFirstName], flanqueado a ambos lados por doncellas cantando. La vacante mirada del niño revela que algo anda mal. Ya está hecho, anuncia [From.GetFirstName]. El demonio ya no existe, pero la lucha fue enorme. Me temo que ha dejado cicatrices en [FromFrom.GetFirstName] que quizá nunca curen...;;;;;;;;;x
